timestamp_s,Ia,Ib,Ic,Vdc,theta
1773984540.380280,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.380280,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.393718,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.393718,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.415842,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.429226,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.429226,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.441019,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.463746,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.463746,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.479934,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.479934,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.501267,0.000000,0.000000,-0.000000,9.980000,4.580000
1773984540.515704,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.515704,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.527756,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.544464,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.544464,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984540.556556,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984540.556556,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984540.566179,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.591452,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.591452,-0.000000,-0.000000,-0.000000,9.950000,4.580000
1773984540.608141,0.000000,-0.000000,-0.000000,9.980000,4.580000
1773984540.620608,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.620608,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.629564,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.629564,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.656558,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.672243,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.672243,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.680886,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.704374,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984540.704374,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984540.720806,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.720806,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.736678,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.743856,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984540.743856,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984540.770289,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.784088,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984540.784088,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.800598,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.800598,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.816343,0.000000,-0.000000,0.000000,9.950000,4.580000
1773984540.831903,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984540.831903,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984540.847812,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984540.864475,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984540.864475,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984540.879417,-0.000000,0.010000,-0.000000,9.970000,4.580000
1773984540.879417,-0.010000,0.000000,0.010000,9.970000,4.580000
1773984540.895237,0.010000,-0.010000,0.000000,9.970000,4.580000
1773984540.912681,-0.000000,0.020000,-0.010000,9.970000,4.580000
1773984540.912681,0.000000,-0.020000,0.010000,9.970000,4.580000
1773984540.927150,-0.020000,0.020000,-0.010000,9.970000,4.580000
1773984540.943269,0.020000,-0.010000,-0.010000,9.970000,4.580000
1773984540.943269,-0.010000,-0.010000,0.020000,9.970000,4.580000
1773984540.960704,0.010000,0.010000,-0.020000,9.970000,4.580000
1773984540.960704,-0.000000,-0.010000,0.020000,9.980000,4.580000
1773984540.975739,0.010000,0.010000,-0.010000,9.980000,4.580000
1773984540.991494,-0.010000,-0.000000,0.010000,9.980000,4.580000
1773984540.991494,0.010000,-0.010000,-0.000000,9.980000,4.580000
1773984541.007397,-0.000000,0.010000,-0.010000,9.980000,4.580000
1773984541.023888,-0.010000,0.000000,0.010000,9.970000,4.580000
1773984541.023888,0.000000,-0.010000,0.000000,9.970000,4.580000
1773984541.039847,0.010000,-0.000000,-0.000000,9.970000,4.580000
1773984541.039847,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.055493,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.070129,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.070129,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.086105,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.104559,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.104559,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.120554,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.120554,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.135287,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984541.147896,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.147896,0.000000,0.000000,-0.000000,9.980000,4.580000
1773984541.168659,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.194056,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.194056,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.197757,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.197757,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.219011,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.232244,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984541.232244,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.257169,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.272823,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.272823,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984541.276561,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.276561,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.295820,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.312238,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.312238,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.320004,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.343667,0.000000,-0.000000,0.000000,9.950000,4.580000
1773984541.343667,0.000000,-0.000000,-0.000000,9.950000,4.580000
1773984541.360172,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.360172,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.372968,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.396373,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.396373,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.407809,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.424674,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.424674,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.446651,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.446651,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.462689,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.472077,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.472077,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.487725,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.499323,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984541.499323,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.512851,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.512851,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.536292,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.552366,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.552366,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.563751,-0.000000,-0.000000,-0.000000,9.950000,4.580000
1773984541.573598,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.573598,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.600050,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.600050,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.616566,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.626512,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.626512,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.648655,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.664785,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.664785,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.680604,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.680604,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.688736,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.715396,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.715396,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.728086,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.743973,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.743973,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.763031,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.763031,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.777078,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.792563,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.792563,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.808084,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.814703,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.814703,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.840499,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.840499,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.855965,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.872065,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.872065,0.000000,-0.000000,-0.000000,9.950000,4.580000
1773984541.887746,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.904380,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.904380,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.920753,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.920753,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.935216,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.962726,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984541.962726,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984541.972170,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984541.983824,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984541.983824,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.999096,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984541.999096,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.025908,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.027119,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.027119,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.048349,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.072926,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.072926,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.072926,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984542.072926,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.095812,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.112289,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.112289,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.135878,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.137317,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.137317,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.159782,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.159782,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.176575,-0.010000,0.000000,0.000000,9.950000,4.580000
1773984542.196865,-0.010000,-0.000000,0.010000,9.970000,4.580000
1773984542.196865,0.010000,-0.010000,0.000000,9.970000,4.580000
1773984542.211724,0.010000,0.010000,-0.010000,9.970000,4.580000
1773984542.224557,-0.010000,0.010000,0.010000,9.970000,4.580000
1773984542.224557,0.010000,-0.010000,0.000000,9.970000,4.580000
1773984542.240901,-0.010000,0.020000,-0.010000,9.980000,4.580000
1773984542.240901,0.000000,-0.010000,0.010000,9.970000,4.580000
1773984542.260084,-0.000000,0.020000,-0.010000,9.970000,4.580000
1773984542.260084,-0.000000,-0.010000,0.020000,9.970000,4.580000
1773984542.260084,0.010000,0.010000,-0.020000,9.970000,4.580000
1773984542.287830,-0.010000,-0.010000,0.020000,9.970000,4.580000
1773984542.304471,0.000000,0.010000,-0.020000,9.970000,4.580000
1773984542.304471,0.000000,-0.020000,0.020000,9.970000,4.580000
1773984542.315820,-0.000000,0.020000,-0.010000,9.970000,4.580000
1773984542.315820,0.000000,-0.020000,0.010000,9.970000,4.580000
1773984542.322992,0.010000,0.010000,-0.010000,9.970000,4.580000
1773984542.351932,-0.010000,0.000000,0.010000,9.970000,4.580000
1773984542.351932,0.010000,-0.010000,0.000000,9.980000,4.580000
1773984542.368467,0.010000,0.000000,-0.010000,9.980000,4.580000
1773984542.385290,-0.010000,0.010000,-0.000000,9.970000,4.580000
1773984542.385290,-0.010000,-0.000000,0.010000,9.970000,4.580000
1773984542.400172,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984542.400172,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.416558,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.432619,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.432619,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984542.448507,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.464360,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.464360,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.480469,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.480469,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.496859,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.512594,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.512594,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.527861,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.545013,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.545013,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.560808,0.000000,-0.000000,-0.000000,9.950000,4.580000
1773984542.560808,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.575787,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.591859,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.591859,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.608866,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.624214,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.624214,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.639228,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.639228,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984542.654878,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.672572,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.672572,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.688815,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984542.713512,0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.713512,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984542.726268,0.000000,-0.000000,0.000000,9.950000,4.580000
1773984542.726268,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984542.736776,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.751979,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984542.751979,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984542.765167,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984542.780763,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984542.780763,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984542.800379,0.000000,-0.000000,0.000000,9.950000,4.580000
1773984542.800379,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984542.815460,0.010000,-0.000000,-0.000000,9.970000,4.580000
1773984542.827459,0.000000,0.010000,-0.010000,9.970000,4.580000
1773984542.827459,-0.010000,0.010000,0.010000,9.970000,4.580000
1773984542.841920,0.020000,-0.010000,-0.000000,9.970000,4.580000
1773984542.864890,-0.020000,0.010000,0.010000,9.980000,4.580000
1773984542.864890,0.020000,0.010000,-0.020000,9.970000,4.580000
1773984542.879494,0.020000,-0.030000,0.010000,9.970000,4.580000
1773984542.879494,-0.020000,-0.010000,0.030000,9.970000,4.580000
1773984542.888881,-0.030000,0.020000,0.010000,9.980000,4.580000
1773984542.912267,-0.000000,0.020000,-0.020000,9.980000,4.580000
1773984542.912267,0.030000,-0.010000,-0.020000,9.970000,4.580000
1773984542.927934,0.000000,-0.020000,0.020000,9.980000,4.580000
1773984542.951080,-0.020000,0.020000,0.000000,9.980000,4.580000
1773984542.951080,0.020000,-0.010000,-0.010000,9.980000,4.580000
1773984542.967023,-0.020000,-0.000000,0.020000,9.970000,4.580000
1773984542.967023,0.020000,0.000000,-0.020000,9.970000,4.580000
1773984542.972603,-0.010000,0.000000,0.010000,9.970000,4.580000
1773984542.992423,0.010000,-0.010000,-0.010000,9.970000,4.580000
1773984542.992423,-0.010000,0.010000,-0.000000,9.970000,4.580000
1773984543.002696,-0.010000,-0.010000,0.010000,9.970000,4.580000
1773984543.015326,0.010000,-0.010000,-0.000000,9.970000,4.580000
1773984543.015326,0.000000,0.000000,-0.010000,9.970000,4.580000
1773984543.040592,-0.010000,0.010000,-0.000000,9.970000,4.580000
1773984543.040592,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.056097,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.077302,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.077302,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.093114,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.105530,0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.105530,0.000000,-0.000000,0.000000,9.950000,4.580000
1773984543.120692,-0.000000,-0.000000,0.000000,9.970000,4.580000
1773984543.120692,-0.000000,0.000000,-0.000000,9.980000,4.580000
1773984543.131221,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.155384,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.155384,-0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.168707,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.183995,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.183995,0.000000,-0.000000,0.000000,9.980000,4.580000
1773984543.203544,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.203544,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.217750,-0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.232581,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.232581,-0.000000,0.000000,-0.000000,9.950000,4.580000
1773984543.248125,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.256732,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.256732,-0.000000,0.000000,0.000000,9.970000,4.580000
1773984543.282294,-0.000000,0.000000,-0.000000,9.970000,4.580000
1773984543.282294,0.000000,-0.000000,-0.000000,9.970000,4.580000
1773984543.296879,-0.000000,0.000000,0.000000,9.980000,4.580000
1773984543.312485,-0.000000,-0.000000,-0.000000,9.980000,4.580000
